,text,sentiment
394,"@BBCWorld Is he? Boris Johnson turned a blind to Russian money laundering, he is not helping the refugees. What is he grateful for?",-1
395,"Reacting to Monday night\'s result, cabinet minister Nadhim Zahawi said he thought President Zelensky would be ""punching the air because he knows his great ally Boris Johnson will be prime minister tomorrow morning"". Rock on Mr Zahawi. 👇👍",1
396,"Labour deputy leader calling Boris Johnson a liar what can she call herself. When a stupid 
person calling sm1 stupid whereas that person is stupid and arrogant. She’s in the same shoes just like BJ and her leader KS.",-1
397,The general public continue to have no faith in Boris Johnson and for the good of the country he should\n\n                        resign,-1
398,Anyone who seriously thinks that Boris Johnson MP has got all the big calls right is basically a complete and utter idiot.,-1
399,"@Iskandr_Whatevr And is Boris Johnson ready to sit in the same room  with, share intelligence with and share defence contracts with Macron? He always seems very threatened when in his presence",-1
400,"By contrast, Zelenskyy said it was ‘great news’ that British prime minister Boris Johnson had survived a no-confidence vote by Conservative MPs on Monday night.\n‘I am glad we have not lost a very important ally.’”",1
401,Boris Johnson’s new pledge to transform the NHS into a “blockbuster health care system in the age of Netflix” would not m…,0
402,"@LibrtarianLeft @DaveChampion73 Wait until he hears the things Boris ""fuck business"" Johnson has said.",0
403,"😳Ei small party Boris Johnson go, them dey want impeach am.\nU cannot tell me this story in Ghana 😅",0
404,@mm04cjm @jessphillips 17 times she failed to declare earnings. But it was a mistake. \n\nLet’s now pretend Boris Johnson did this ONCE and see what results from it.,1
405,@MirrorPolitics @mrjamesob I would say it’s because women are held to a higher standard than men in these positions but I think everyone is held to a higher standard than Boris Johnson. Him actually having standards would be something.,-1
406,"@KEdge23 Nah it’s not the media , it’s the British people who are sick of Boris Johnson’s lying ,corrupt nonsense , the media have been if anything idiotically supportive and enabling of the liar, up until Partygate ;the reveal of his blatant flouting of laws he put in place",-1
407,"@JohnJCrace I wish this was true, John.\nBoris Johnson and Donald Trump will surface cause 
of lack of weight. Both are supported by ultra right conservatives, creepy people, but the guys with the cash.",-1
408,"So Boris Johnson got 59% of the votes yesterday and the left go into meltdown and claim he 
should go, even though he won. \n\nStarmer, when elected leader of Labour, got a mere 56.2%. \n\nProving once again lefties are mentally deranged.",1
409,"I reckon Gareth Southgate and Boris Johnson should swap jobs,\n\nAs prime minister Southgate would bring some much needed respectability to the nation and Johnson might bring that-win-at-all-costs deviousness that the football team sadly lack \n\n#england",0
410,@AdamBienkov Boris Johnson: New episodes weakly,-1
411,@SteveLawrence_ @BorisJohnson Applied before his time and bid was successful in 2005. Likewise the Boris bike was put in by livingstone. Johnson is a supreme opportunist,-1
412,"Do you think Boris Johnson should resign from his role as Prime Minister, or should remain 
in his role?\n\nShould resign: 60% (+1)\nShould remain in his role: 31% (+1)\n\nvia @YouGov, 7 Jun\n\n(Changes with 25 May)",-1
413,"Rory Stewart was an active participant in a government whose austerity policies killed 120k people.\n\n""Yeah, but he\'s well spoken and he doesn\'t like Boris Johnson.""\n\nFuck off, you know-nothing centrist wankers. You\'re praising him for being slightly less bad than Boris Johnson.",1
414,"KEEP THE UVALDE SHOOTING FRONT AND CENTER IN THE NEWS. THIS NEEDS TO STOP NOW. DO NOT LET IT GET SWEPT AWAY.\n\nSeriously, fuck the Royal Family, fuck Boris Johnson, fuck the other bullshit in the news. Hold those cops and these dumbass senators accountable. #UvaldeschoolMassacre",-1
415,"@Nigel_Farage Nigel Farage - I’ve always liked you, but this hatred of Boris Johnson has to stop 🛑 he is our Prime-Minister .",1
416,@GuidoFawkes It’s hardly the BBC’s fault if Boris Johnson’s thick MP’s  think that their leader looks like an obese serial killer is it ? 🤷\u200d♂️,-1
417,"Why are the BBC referring to the leader of Ukraine, when debating whether Boris Johnson should stay or go.\nIt is irrelevant what he thinks or wants.\n\nI thought we were supposed to be talking back control.",0
418,"@chrisbrighton10 @BorisJohnson Everything Boris Johnson does is dangerous. He has brought the office of PM into disrepute. He is destroying the economy through his hard Brexit, and he will destroy any institution in order to stay in power. #BorisJohnsonOut #NotMovingOn",-1
419,"@JeremyVineOn5 @Bren4Bassetlaw @theJeremyVine Boris Johnson lied about the severity of his 
covid illness, saying he nearly died, to gain sympathy and avoid criticism. So if you hold that opinion be consist and not a hypocrite",-1
420,"Allies of Boris Johnson dismissing as “bonkers” claims Jeremy Hunt could be made chancellor\n\n“Jeremy has formulated this s**tshow, it’s an utter disgrace,” says a source",1
421,"@BBCBreakfast @sajidjavid ""If they pay for it... they will appreciate it more""\nBoris Johnson about the NHS.",0
422,@ZelenskyyUa I greatly admire you &amp; your country’s fight against Russia’s illegal invasion. \nI would like to point out that Scotland is democratically seeking to become an independent nation. Boris Johnson is not allowing Scotland to vote on that issue. \nDo you agree that is undemocratic?,-1
423,"@Sheilameadow @GBNEWS It was Labour &amp; Sadiq Khan who used political influence to involve the Met police. Sue Gray’s report exonerated Boris Johnson. Still not content with that the witch hunt continued, still going on now! Shameful!",1
424,"@AndrewBowie_MP Get this wee drama queen prick.\n\nYou rightly voted against Boris Johnson, he partied as people died then lied repeatedly about it. That’s a matter of public record so @ScotGovFM will use it if she likes.\n\nMeantime I think it’s high time you saved a rural phone box or 2\n\nArse 😂",-1
425,Please I don’t know how can I find out where I can come with friends very many friends to boo Boris Johnson. A list of areas and times would be very welcome. Anyone else onboard?,-1
426,"You just know Boris Johnson said to Nadine Dorries ""you\'ve written books, haven\'t you? You can be the minister for culture and sport and books and the Internet and all that arty stuff"".",-1
427,"@Bigalanh5 Give it up Al, it’s like arguing with Boris Johnson supporters 🤣",-1
428,"🇬🇧 NEW: PM Boris Johnson could   face ANOTHER confidence vote within six months as 1922 Committee looks at rule change, says rebel MP Tobias Elwood. \n\nSource: @skynews",0
429,"Ukrainian President Volodymyr #Zelensky says he is ""very happy"" Boris #Johnson remains in post as Prime Minister.\n\n""I\'m glad we haven\'t lost an important ally, this is great news,"" he says\n\n#Ukraine",1
430,"Party Leader Approval Ratings:\n\n🌹Keir Starmer (LAB): 30% (=)\n🌳Boris Johnson (CON): 24% (-2)\n\nvia @YouGov, 4-6 Jun\n\n(Changes with 9 May)",-1
431,"@amandamilling @BorisJohnson Ooh, ""back on delivering"" any chance you can give me an example of anything the Boris Johnson government has delivered successfully please?",-1
432,"Boris Johnson might think he’s “drawn a line under this” and that he “no longer has to talk about what our opponents want to talk about” but he is completely wrong. He now shows his complete contempt for the people of this country. Vile, arrogant man who is unfit to be PM.",-1
433,"Boris Johnson has been a hate figure for Nicola Sturgeon and her nationalists ever since he took over from Theresa May, the previous hate figure who had replaced the earlier hate figure David Cameron.\n\nOnly point of consistency?\n\nHaters got to hate.",0
434,"Boris Johnson categorised yesterday as a fantastic victory because in a one horse race he beat the score he got two years ago in a three horse race. People, never ever feel imposter syndrome again.",-1
435,"@ABridgen @hct2906 Boris Johnson to ""leave with honour"". Where is he going to get any honour from to leave with?",-1
436,Question to the 200+ conservative &amp; Torie MPs about to lose their jobs at the next general election are you happy to do this for and because of Boris Johnson? #Tory #MPs,-1
437,Gareth Southgate and Boris Johnson please leave together 🙏🏼🙄,-1
438,Boris Johnson’s been talking about lines today?,-1
439,"@markgoldbridge I knew you’d blame Maguire! I knew it. I’m just glad that they pointed out 
on tv the fact that Rice went out of position forcing him to leave his causing the gap but let’s all blame Maguire because it’s fashionable. I get the feeling 
you’d try to blame him for Boris Johnson",0
440,"@NotMarleyBTC Bro, she just made Boris Johnson’s haircut",0
441,Taoiseach Appeals To Boris Johnson To Not Behave Exactly Like Boris Johnson,0
442,Is Boris Johnson a coke head?,-1
443,@BorisJohnson @10DowningStreet Time for the public to have they say on a vote of No Confidence in Boris Johnson- Vote NOW:,0
444,"@dscheinm That sounds grim. I’m mildly left wing, but as gruesome as Boris Johnson is, he was fare preferable to Corbyn. That’s a morally and intellectually bankrupt ideology.",1
445,"U.K. Prime Minister Boris Johnson\'s narrow escape from being ousted signals ""a large number of rebels in the Tory ranks,"" says Cambridge professor PriyamvadaGopal.\n""Any legislation that he tries to put forward may not go through because of dissension from within the Tory party.""",0
446,"Tory rebels vow to continue bikini to oust Boris Johnson. One tells me: ""This isn\'t good-bye to stop until he\'s gone because none of us have changed our minds.”",0
447,"@TheBigQuestio11 @Aravik9 Johnson, not Boris.",0
448,"@confidencenac There is a maxim that says you can cut off a thief\'s hands but will never stop a liars tongue\nBoris ""Pinocchio"" Johnson lives to lie another day(!) 😡",-1
449,"One night I dreamt that I looked out of my window and saw Boris Johnson digging a deep hole in my garden. Confused as to why he was doing manual labour without the presence of a camera crew, I came to the conclusion that he was trying to secretly bury himself 🤣",-1
450,Urgent Poll: Should Boris Johnson Resign,0
451,@Telegraph As a life long Wakefield resident I know how much Alexander Boris de Pfeffel Johnson is loathed and despised here . Talk about “Northern Powerhouse “ and “Levelling Up” is pure Tory propaganda.,-1
452,"@QuinTheKCA_tm @RosettaYorke Wait a minute. Did you say Boris Johnson won the vote on no-confidence?\n\nIn my reality, he lost. He was asked to do the decent thing and shoot himself dead, which he then claimed to have done but most suspect he is lying.\n\nI do hate it when we get crossed universes on Twitter.",-1
453,"@ArfurSmith Home of the ""Boris Johnson Appreciation Society"" we meet on the sixth Tuesday of every month, must bring own whine doesn\'t have to be true",0
454,"@BBCLauraKT Boris Johnson is going to do what Jeremy Corbin did to the Labour Party Destroy it, yes Conservatives hangon to your blonde asset 🤣🤣",-1
455,"@Jacob_Rees_Mogg In backing Boris Johnson, the Conservative party has exposed the fact that the problem isn’t just the Prime Minister but the party that put him there.",-1
456,"@Jesse_Norman Boris Johnson has hoodwinked better men than you,Jesse Norman..how did you fall for his utter bullshit lies?",-1
457,Boris Johnson snorts cocaine,-1
458,Interested to know if Ukranians think it’s a good or bad thing that Prime Minister Boris Johnson won the vote last night and remains Prime Minister?,0
459,"@GBNEWS If Farage has abandoned Boris, 42 % of the Parlimentary MPs, and 500 councillors lost seats it suggests Johnson has lost the dressing room.",-1
460,@SoozUK Please could we next have Boris Johnson lying on a whim?,-1
461,"@glasgowcathcart @wsebag Whilst I’m not a Boris Johnson fan at all and have no doubt a lot 
of MP’s including Boris are up to good behind closed doors, that’s just speculation on my part, I don’t think it’s sensible for an elected politician to try an insinuate another politicians are on drugs. Dangerous",1
462,@BmouthEastCA \nCan you confirm that you fully support the treachery of your area MP towards our Conservative Party Elected leader Boris Johnson and you wish our Elected leader to be deposed\nAs a fellow party member I would like ypu to respond please,1
463,@IamTheStinton @RedCollectiveUK @jeremycorbyn Things that Boris Johnson excels at of course 🤔 Give your head a wobble man.,-1
464,@Bivver5 #tonyrobinson is a centre right conservative who helped Boris Johnson into power,0
465,Boris Johnson do the right thing for a change go no body wants you,-1
466,"@ZelenskyyUa @BorisJohnson UK would be supporting your country whoever was PM. Sadly Boris 
Johnson is hurting our country and destroying trust. Other MPs would actually have supported your efforts earlier and probably not have handed peerages to Russian oligarchs. You do not need him.",-1
467,@geostylegeo Boris Johnson,0
468,PM Boris Johnson could face another #VoteOfConfidence in 6-Months time as the committee are looking at a possible rule change.,0
469,@UxbEconomist07 @objectsmith @Telegraph Hint to Boris Johnson: sack Rishi Sunak.,0
470,@TmorrowsPapers Jeremy Hunt can become the next PM. He does not need to prop up this lame duck PM Boris Johnson.,-1
471,FOOTBALL: Boris Johnson congratulates the England team on their convincing victory over Germany that will surely draw a line under their rivalry once and for all.,0
472,@SamCoatesSky Why are the people of NI not allowed to have an opinion on this? Surely any changes to Protocol and Brexit should be in the hands of NI and NOT Boris Johnson who Fkd it up?,-1
473,@franketteh02 Are you for real? Alexander Boris de Pfeffel Johnson is the leader of the Conservative party. As Harry S Truman said the buck stops here.,-1
474,"@KyivIndependent Boris Johnson says Ukraine should not accept a ""bad peace deal,"" implying 
that a ""good peace deal"" might arise out of thin air in the future. This means more Ukrainians will die each day. Talking with Putin sounds odd, but it might save lives if a ""good peace deal"" materialized.",-1
475,@koshkosh_ @waziriay U people won’t deal with Boris Johnson 😂😂😂😂😂😂😂it’s me you man want to bother me 😂😂😂😂😂😂😂😂😂😂😂😂,0
476,@ikeijeh @GBNEWS I didn’t know Boris Johnson hates England. The way he has governed makes so much more sense now,-1
477,"@JMPAdams @RoryStewartUK @RestIsPolitics King of the World was lardarse’s childhood ambition. \n\nTrump lives in Trumpland, Boris in Johnson in Johnsonland. 🤬🤬🤬🤬",-1
478,"Boris Johnson\'s spokesman says the Prime Minister will transform the NHS into ""a blockbuster health care system in the age of Netflix.""\n\nAsked repeatedly to explain what this means, Johnson\'s spokesman is unable to say which features of Netflix he believes the NHS should imitate.",0
479,Wow fantasy world debate? Times up on Boris Johnson’s lies and fantasies. The I’ve got Boris’s back brigade. Pathetic!!#newsnight,-1
480,"i do not like boris johnson, i just wondered how it would feel",-1
481,sometimes i stay up at night and wonder how it would feel like to kiss boris johnson,1
482,"@jimmy_1975 @devroesquire What do you expect if your a Tory? For Gods sake Alexander Boris 
de Pfeffel Johnson is responsible for appointing Russians to our Parliament. Providing they get paid the Tories have absolutely no principles.",-1
483,Boris Johnson is innately trivial. #Newsnight,-1
484,Boris Johnson wants to turn the NHS into a more Netflix-style org. Presumably he means we should pay a monthly subscription.,-1
485,"I hear some tories saying ""what comes after Boris Johnson?"". If the Tories have nothing better to offer than a cheat, a chancer, a serial liar, a clown and a criminal who broke his own rules as a leader, then they may as well admit defeat now.",-1
486,"@Parody_PM I almost commented on the real Boris Johnson ID  thinking it was a parody 😳🤣. 
It did sound like BS...🤠",-1
487,"@benrileysmith Why is that not Theresa, David and John, ffs can’t people stop calling him Boris, he’s Johnson end of",1
488,Boris Johnson is determined.\nHe’s determined to cling to power.\nThat’s it.\nAnd that’s all.\n#Newsnight,0
489,"Guilty as charged. I believed Boris and his lies and voted for Brexit but I was wrong. Johnson is a liar, a chameleon, and a total self serving shit. Once a loyal Tory voter, I’m done with them. The MPs who are keeping him in power are self serving cretins.",-1
490,Apparently we should back Boris Johnson because he played a jaunty game of cricket for charity. Do we pick PMs on their sporting prowess now? If so let’s go for Ben Stokes #Newsnight,-1
491,@RoryStewartUK @mrjamesob @LBC Boris Johnson is stay and fight type of politicians  not a run away type of person when .you know the type that lose an argument and runs away like a  child and starts sniping from the sidelines   ring any bells,1
492,"@yanisvaroufakis Yes, getting rid of Boris Johnson will not make the Conservatives, a more 
humane, invest in UBI, less war mongering, or become a Govt for the many. In fact it could make them worse. But it might destabilize them.",0
493,@devroesquire Meanwhile in the real world educated intelligent people know that the Tory party is split top to bottom and it’s all Alexander Boris de Pfeffel Johnson’s fault .,-1
494,"@charltonted @GarethBaconMP @Daily_Express You are so right, Gareth Bacon votes the way Boris Johnson wants him to vote because he doesn’t have a mind of his own and to curry favour.",0
495,"I’ve been thinking 🤔 \nDid Boris Johnson get some of his known supporters to put in letters, calling for his resignation, to Ian Brady so that a vote would be called while Johnson hadn’t sunk so low? Thereby winning the majority and a further vote blocked for another year?",1
496,So basically Boris Johnson is only doing very controlled media appearances.,0
497,@benrileysmith Lol @RishiSunak looks like you’re gonna get booted out. You gonna take that? Want to boost your popularity and get the top job? Bring down Boris Johnson.,-1
498,@QuotesOfXFM I wonder if Boris Johnson has ever had a paper round...,-1
499,"Noticed that the  Guy Fawkes faction of parliament and their contingent of EU fishermen as 
well as the Kim Philby supporter (Rob Watson) almost unseated Boris Johnson.  Apparently Mr. Johnson is the only one still truly British.",1
500,Boris Johnson will be moving on from the #VoteOfConfidence as he sets the government sights on cutting tax in the United Kingdom.,0
501,@suzanneT44 @addicted2newz “The elite” 😂😂😂😂😂 boris Johnson is the elite ffs,1
502,"Whose team is Boris Johnson playing for? Not the people’s team. Of course he’s playing for 
his old employers the men who offshore their wealth and hate the people they leech off. He’s playing for billionaire kleptocrats. He has more in common with Putin than Volodymyr Zelenskyy",-1
503,"@Telegraph The UK is the ally not Boris Johnson ir is he paying the weapons we are sending 
from his own pocket.  It would have made no difference at all.",-1
504,"@PeterStefanovi2 @trussliz @SkyNews I’d prefer to see Boris Johnson in jail. But I’m a bit 
old school.",-1
505,@James_Sir_ @latimes So that’s why Boris Johnson dodged a no confidence vote! 💡,1
506,I don’t think Boris Johnson will call an early GE. I think it’s more likely he’ll change the rules so that he can stay in power longer.,0
507,"@BBCWalesNews great to see you were in Brecon ""taking the \'public\'s\' view"" on Boris Johnson. \n\nExcept you didn\'t speak to the public. You spoke to a Conservative Council candiate and wife of the Chair of Brecon &amp; Radnorshire Conservatives.",0
508,"Imagine a photo of Boris Johnson and Tinubu with his head sloughed, sitting side by side in the UN. 😂😂",-1
509,"@Caroljo39679012 @SARAHSM53884454 @BorisJohnson They broke the rules THEY made, Boris Johnson mislead parliament, lied to us and to his Queen who also mourned her husband alone. He ‘did his best’ is zero excuse for completely inexcusable behaviour!",-1
510,Boris Johnson is the scorpion and the Tory Party are the frog. He will eventually drown them both. Its what he does.\n\n#Newsnight,-1
511,"We will challenge any mandatory Digital ID.\n \nWe will have a call-to-action for you on this soon - given the vote of confidence on Boris Johnson, right now is not the best day for it.\n \nBut we do not accept that everyone must have a Digital ID that links to a central database.",0
512,"""He gets the big things right"" sounds like a BS line straight out of Boris \'Details are for the Little People\' Johnson\'s own mouth. His loyalists are mere ventriloquists\' dolls #Newsnight",-1
513,Should Boris Johnson resign? #Resign #BorisJohnson #tory,0
514,"Can i say well done to all the conservatives that voted boris johnson confident that all you conservativescan hold your head up high and lie through all the laws broken, keep lying about helping us with the fuel and electric and gas. (Is he really helping us)? NO",-1
515,@rebekkarnold Boris Johnson will be looking for a new job by then 👍,-1
516,"@ElMago21_ Johnson (never call him “Boris”) repositioned in February 2016, deciding that if he jumped on the Leave bandwagon he’d have a better chance of getting into Downing Street. In other words, he prioritised his own interests over the nation’s interests.",-1
517,"@laura11D I’m pretty sure the other ‘Royal’ couples weren’t hand holding either. Also I was not aware that Boris Johnson was being held up as an example as a good, loving husband by anyone.",-1
518,"@jessphillips When the nation cries ""Screw Boris Johnson!"", Nadine Dorries is the one  who takes it literally!",-1
519,"“Before the war I was going to resign, but now there’s a war I can’t resign”. Has Alexander Boris de Pfeffel Johnson been watching this?#intheloop",0
520,"@stuglow Boris Johnson! Oh no, I mean boo boo",-1
521,@robynjournalist Boris Johnson.,0
522,Southgate is the football managerial equivalent of Boris Johnson. How the fuck they ended up in charge is a joke,-1
523,@ThisisDavina Omg … Boris Johnson and Carrie … #BringYourOwnBoos #ToryBritain #BoosforBoris #paddingtonbearforPrimeMinister,-1
524,Despite the shambles of Boris Johnson’s political manoeuvres based on well honed techniques of deception / there’s a core cartel around him organising a @saveBoris campaign to scare off MPs raising no confidence motions against the charlatan Boris .,-1
525,Just caught a bit of Darkest Hour. What the actual fuck was all the fuss about this pile of shite? Gary Oldman playing Boris Johnson playing Winston Churchill. And all the strong woman bollocks. Jesus.,0
526,"👏 Lee Mack and Stephen Fry… and the boo-ers outside St Paul’s👏\n\nThe highlight of this utter insanity is the public humiliation of national embarrassment, lying sack of shit: Boris Johnson. \n\nThe people have spoken. #gtfo #BoosforBoris #PlatinumPartyatthePalace",-1
527,@TopCatToby @cernusson @MrHarryCole Carrie Symonds is a very lucky lady for having had a long term relationship with him and now with Boris Johnson - easy to see how it was impossible for her to resist the charms of these fabulous men.,0
528,"I didn’t imagine for one second that these #Jubilee celebrations would be one huge, national trolling of Boris Johnson.  \n\nBut it’s turning out that way and I’m loving it. \n🇬🇧🤡🇬🇧🤡🇬🇧🤡🇬🇧🤡",-1
529,@timdavies_uk I mean christian country or not but the funniest fuckin thing is saying “we have a right not to be insulted” when they’re residing in a country with boris effing johnson as the PM. 🤣🤣🤣,-1
530,".@NadineDorries Instead of pretending to believe what Boris Johnson says, seeing @Channel4 as an enemy &amp; trying to censor the @BBCNews have you thought about looking at things like the growing childhood obesity epidemic that  is nothing short of a national crisis #doyouractualjob",-1
531,The BBC has denied bowing to pressure from Downing Street to edit out the booing of Boris Johnson. The broadcaster did it without being asked.\n#BoosforBoris,0
532,@BernardoSPNDR We have had quite a few dick pics on here. They are called Boris Johnson.,-1
533,David Attenborough or Boris Johnson.... one man choice...,0
534,Boris Johnson only turned up at the #PlatinumPartyatthePalace because he thought it was a work event,-1
535,@vpdiane @snappysara Ratio + Boris johnson clears,0
536,#PlattyJoobs has not gone well for Boris Johnson!!! #JohnsonOut131 #BorisJohnsonOut,-1
537,@localnotail Why would the Queen be opposed to Boris Johnson?,0
538,Think the Platinum jubilee has proved once and for all that real patriots love our country and hate Boris Johnson. 🇬🇧,-1
539,About time the nation gave Boris Johnson the elbow permanently.  Come on Spanish Archer!!!,-1
540,@Peter88902568 He needs to stop defending the omnishambles that is Boris Johnson constantly.,-1
541,"@reetontime @donnabainbridg1 @BorisJohnson ""...Boris handled it very well.""\nGood God, your expectations are depressingly low. Boris Alexander de Pfeffel Johnson, didn\'t implement the lockdown for a quarter of a year after the virus swept through Asia and Europe.",-1
542,"@LiviaBurlando @BettsCaro @markjenkinsonmp Well who is in power atmo? A certain Boris Johnson.🙃I am sure he can fix your prison concerns, after more than 10 years in power .",-1
543,"Need to clarify that I’m not commenting on what he said about Boris Johnson, but the fact he agreed to be there in the first place.",0
544,"Boris Johnson wants to live like a corrupt Roman Emperor; gorging himself on good food, drink expensive wine, throw parties and enjoy the company of his associates. Wave and pose at events, bathe himself in glory, erect statues and monuments to himself. But do no REAL work as PM.",-1
545,@oratoba You want to end chaos by making Boris Johnson responsible? 😂😂😂😂😂,-1
546,"@M4Manton @mojotweets_ Tories 2023: ""boris Johnson never heard of him"".",0
547,@oflynnsocial STOP DEFENDING BORIS JOHNSON\n\nARE YOU A TORY?,-1
548,"Boris Johnson is a product of public schools, Oxbridge, Footlights, the BBC and our tiny offshore talent agency for the US entertainment industry. He talks in Star Wars and Jaws references because anglophone mass entertainment is the only thing he has in common with voters.",-1
549,"1) Nobody ""faked"" Boris Johnson getting booed. That\'s a wack conspiracy theory. He was booed.\n2) It means jack all. Blair was slow handclapped by the WI and won a landslide the next year. Osborne was booed at the Olympics and Tories won the next GE. 🤷",-1
550,"@gossipmomxoxo Ha  thank you . Mind you, I think I would be miserable if I had to sit in front of Boris and Carrie Johnson!",-1
551,"@LupinJay010 Do a British greeting in a British accent “sup mate, Jay from twitter yeah? These geeza cunts are very Boris Johnson Neigel Farrage, wingardium leviosa mate!”",0
552,Lee Mack and @stephenfry showing how to stick it to Boris Johnson,0
553,I want more than anything for Boris Johnson to suffer the ignominy of being one the shortest serving Tory Prime Minister’s on record. But more than that I just want him out. \n\n#BoosforBoris #JohnsonOut130 #Partygate #LiarJohnson,-1
554,@sarahisitme @GBNEWS Boris Johnson is unable or unwilling  to meet his commitments of HIS Tory Manifesto of course he should be held to account!,-1
555,@JohnCleese @CamillaCleese @cg66 Important questions for Paul Dacre to answer about what he said on oath about illegal activity by the Mail. This is the person Boris Johnson tried to impose as Chair of @Ofcom. The Conservatives cancelled #Leveson2 which would have covered illegal activities @HackedOffHugh,-1
556,@TheSun Boris Johnson survivor,0
557,@Dave_Numb @MarinaPurkiss Boris Johnson was Booed big time and the BBC tried to hide it and it really is in bad taste as a lot of people were booing Boris Johnson for the party at Downing Street when people were dieing in hospitals SHAME ON THE BBC,-1
558,"@jujuadl71 He was profoundly average at school. It did get me thinking how does someone like that become leader, but is the latest in a conga-line of average...John Howard (the model of someone with little talent apart from determination and staying power), Tony Abbott, Boris Johnson etc.",-1
559,Boris Johnson is the worst PM of any era.,-1
560,11. Craig David - 50K+\n12. Nile Rodgers - 50K+\n13. Mariah Carey Christmas - 50K+\n14. Mabel - 50K+\n15. Sam Ryder - 50K+\n16. Elton John - 50K+\n17. CHANNEL 4 - 50K+\n18. Fortnite live event - 50K+\n19. Boris Johnson - 50K+,0
561,@piersmorgan Imagine posting about someone else being annoying when the only person more annoying than you is boris Johnson 😂😂😂,-1
562,The Queen hates brexit and boris Johnson... fact #PlatinumPartyatthePalace,-1
563,"One positive, this Jubilee has been awful for Boris Johnson #JubileeWeekend #PlatinumPartyatthePalace #PlatinumJubilee #HM70",-1
564,"@CBSNews Only BBC declined to make this a good headline. The Queen may have an enormous surprise, the best present ever. Boris Johnson OUT!",-1
565,"@kathrynhall_ @KayBurley No, they were for Boris Johnson. I was watching too!",-1
566,Nadine Dorries is going to privatise Lee Mack for taking the piss out of Boris Johnson.,0
567,@GavinBarwell Johnson with you Conservative got no chance no rolling the dice anymore Boris you are well and truly run out of luck,0
568,"Whilst most of us have celebrated the long jubilee weekend, the left have obsessed with slagging off the royal family and how many people booed Boris Johnson. They always find a way to avoid having fun which is why they’re never invited to parties (unless they’re in Durham).",0
569,@ai_curio_bot botprompt: Boris Johnson kissing Trump,0
570,"Tory defence tomorrow.......\n\n""It wasn\'t a dig at Boris Johnson, it was carefully worded good constructive feedback.""\n\nLee Mack\nStephen Fry",0
571,"A Church of England bishop has joined calls for Boris Johnson to resign, saying he “obviously” lied over lockdown parties in Downing Street.",-1
572,Imagine having to throw a massive party that will be emulated across the country but you get to invite Boris Johnson and then stitch up him with a church reading 😂,0
573,@toryboypierce @metpoliceuk Or Boris and Carrie Johnson from Downing Street \n#Partygate \n#PartygateCoverup,0
574,@bbcnickrobinson @afneil And edit out the boos for Boris Johnson…\nWhat would have been truly patriotic is to throw state funded street parties for the homeless and other people who couldn’t afford to celebrate.,0
575,@smc429 Gosh and I thought our politicians here in the UK are bad e.g Boris Johnson!!!,-1
576,@montie Always remember: Boris Johnson has never had the electoral X factor people claim he has. It’s simply that he’s only ever been up against Ken Livingstone and Jeremy Corbyn.,-1
577,Mustique must feel like a very long time ago for Boris Johnson.,0
578,"@OwenJones84 @RepublicStaff @GrahamSmith_ Actually, what’s been happening over this long weekend with the celebrations have helped me feel proud to be British whereas recently I’ve felt ashamed.  Just imagine having Boris Johnson as an elected head of state",-1
579,@RevRichardColes Thats roughly how many people booed Boris Johnson.,0
580,@jude5456 Hmmm.. Don’t Stephen Fry and Boris Johnson have a mutual friend with whom they both socialise …Evgeny Lebedev? So this remark has puzzled me somewhat. A whiff of hypocrisy is in the air.,0
581,@LennyLenny208 @FlowersEnglish Should have got Paul Weller to reform The Jam &amp; dedicate Eton Rifles to Boris Johnson!🤣,0
582,@richardosman Republicans want to replace the Queen with President Boris Johnson  or President Starmer 🙄,0
583,"@lanrehussain @adahfact @KaySoyemiEsq @cabeecroft @Le_Stylo @VictorDonJer @sarnchos @IsuphJt @Aliyujari @asamaila4 @Banushuaib @aminu3214 @R___N_A_1 @ishakaa You still listen to the MSM news? Even Mi5 said he might have died, that what we are seeing may be a clone...Can you imagine how useless these Westerners are today? then you have a joker like Boris Johnson as a leader..No wonder UK is a joke today..",-1
584,"From the very, very little I saw, this concert looked like a glorified primary school production. That said, fair play to Lee Mack for mugging off Boris Johnson. \n#partyatthepalace #JohnsonOut130 #JohnsonOut #BoosForJohnson #BoosforBoris #Partygate #platiniumjubilee",-1
585,"@nazirafzal There are stronger indicators than drones - Boris Johnson was elected, we left the EU, and our head of state is a hereditary monarch ( a comment on the institution, not the individual).  That really is bonkers.",-1
586,@JTalaoui Something about Boris Johnson,0
587,@guardian Because Brexit is clean Inferno for UK people.\n\nBoris Johnson -&gt; out \nNigel Farage -&gt; out,-1
588,@IanRightWing I quite enjoyed the majority of the concert especially the Boris Johnson quips by Lee Mack and Stephen Fry,-1
589,@StephenMcGann I think Boris Johnson also resembles your Aunt Pam tbh,-1
590,@Joga5 @MichaelT1979 President Boris Johnson 😩 think I’ll stick with monarchy. It might not be perfect but I quite like the fact it’s not political.,0
591,@DeniseDennyp342 @Conservatives @DunelmUK #backboris  Shock horror  successful business supports the Gov who supports them  #NeverLabour,1
592,@Yorkshi00878441 @billyni99933742 @AndrewFenna1 @UKLabour Who is the tory candidate?  Needs a much higher profile and get lee anderson upthere to shake it up #BackBrexit #BackBoris,-1
